timestamp,x6position_pose_rp[0],x6position_pose_rp[1],x6position_pose_rp[2],x6position_pose_rp[3],x6position_pose_rp[4],x6position_pose_rp[5],x6position_joints[0],x6position_joints[1],x6position_joints[2],x6position_joints[3],x6position_joints[4],x6position_joints[5],aimooe_coord_header.stamp.sec,aimooe_coord_header.stamp.nanosec,aimooe_coord_header.frame_id,aimooe_coord_position.x,aimooe_coord_position.y,aimooe_coord_position.z,aimooe_coord_orientation.x,aimooe_coord_orientation.y,aimooe_coord_orientation.z,aimooe_coord_mean_error
2026-01-13 16:48:00.999085,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294080,930928652,X6-tool2,-0.4528525023540731,0.5232989154465169,44.791340597109674,-0.17881379324631694,-0.04777572708859914,-0.12600019420150865,0.048514366149902344
2026-01-13 16:48:01.034016,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,30695936,X6-tool2,-0.4533508725940651,0.49834263743070795,44.83884356088521,-0.17927664894656536,-0.047650221764116575,-0.1256705386446468,0.046667736023664474
2026-01-13 16:48:01.068655,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,30695936,X6-tool2,-0.4533508725940651,0.49834263743070795,44.83884356088521,-0.17927664894656536,-0.047650221764116575,-0.1256705386446468,0.046667736023664474
2026-01-13 16:48:01.103157,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,30695936,X6-tool2,-0.4533508725940651,0.49834263743070795,44.83884356088521,-0.17927664894656536,-0.047650221764116575,-0.1256705386446468,0.046667736023664474
2026-01-13 16:48:01.137701,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,130176079,X6-tool2,-0.4799669122462956,0.5403298666346597,44.890093716316244,-0.17856266092011036,-0.04677294078000139,-0.12605668785234492,0.04910596087574959
2026-01-13 16:48:01.172219,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,130176079,X6-tool2,-0.4799669122462956,0.5403298666346597,44.890093716316244,-0.17856266092011036,-0.04677294078000139,-0.12605668785234492,0.04910596087574959
2026-01-13 16:48:01.206730,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,130176079,X6-tool2,-0.4799669122462956,0.5403298666346597,44.890093716316244,-0.17856266092011036,-0.04677294078000139,-0.12605668785234492,0.04910596087574959
2026-01-13 16:48:01.241221,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,229741035,X6-tool2,-0.48383677703995476,0.5063523356363938,44.829725268423864,-0.17916795839480526,-0.04714667578360081,-0.1260715956616113,0.049755096435546875
2026-01-13 16:48:01.275672,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,229741035,X6-tool2,-0.48383677703995476,0.5063523356363938,44.829725268423864,-0.17916795839480526,-0.04714667578360081,-0.1260715956616113,0.049755096435546875
2026-01-13 16:48:01.310184,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,229741035,X6-tool2,-0.48383677703995476,0.5063523356363938,44.829725268423864,-0.17916795839480526,-0.04714667578360081,-0.1260715956616113,0.049755096435546875
2026-01-13 16:48:01.344803,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,328998699,X6-tool2,-0.4626554571823861,0.5308198044055281,44.829489623282775,-0.17848398965276135,-0.04763058110152069,-0.1259235328135545,0.05056794360280037
2026-01-13 16:48:01.379322,-0.00022644597629550844,-0.00040881699533201754,45.00144958496094,0.002741703763604164,9.995834350585938,-9.001509666442871,53.678001403808594,53.03900146484375,42.03799819946289,53.0369987487793,66.33899688720703,53.03799819946289,1768294081,328998699,X6-tool2,-0.4626554571823861,0.5308198044055281,44.829489623282775,-0.17848398965276135,-0.04763058110152069,-0.1259235328135545,0.05056794360280037
