index,x,y,z
18,-5.62781,0.0274956,-41.0546
18,-5.53094,-0.00284372,-41.173
20,12.8202,1.99939,-38.1794
20,12.7367,2.02611,-38.1146
20,12.8413,2.03369,-38.1721
20,12.9027,1.9621,-38.2575
20,12.8104,2.02803,-38.1603
20,12.8025,1.89746,-38.1703
20,12.8715,2.00669,-38.2122
20,12.7413,1.93452,-38.1573
20,12.8305,2.01188,-38.1792
20,12.7067,1.9689,-38.1009
20,12.7995,2.0082,-38.1838
20,12.7772,1.99875,-38.134
20,12.9014,1.86709,-38.2539
20,12.6933,2.05342,-38.1064
20,12.7097,2.08972,-38.1157
20,12.8725,2.0003,-38.239
20,12.7318,2.03565,-38.0999
20,12.8332,1.99802,-38.1564
20,12.8231,2.02835,-38.1861
22,1.41784,2.79871,-40.9874
22,1.35612,2.84641,-40.9684
22,1.46022,2.76763,-41.1001
22,1.50577,2.8015,-41.0415
22,1.58894,2.7281,-41.0962
22,1.56812,2.77933,-41.0557
22,1.57039,2.76224,-41.0394
22,1.58404,2.84886,-41.1689
22,1.53201,2.88025,-41.0863
22,1.52185,2.78635,-41.0574
22,1.47958,2.80567,-41.0453
22,1.64826,2.75671,-41.1668
22,1.49646,2.72932,-41.1302
22,1.52549,2.72994,-41.0089
22,1.51303,2.65986,-41.0925
22,1.63983,2.82051,-41.168
22,1.44038,2.78651,-40.9811
22,1.53325,2.77659,-41.0229
22,1.5138,2.69763,-41.0643
24,-4.24518,2.21728,-41.8589
24,-4.29715,2.11249,-41.8079
24,-4.30388,2.23573,-41.882
24,-4.28039,2.17555,-41.7757
24,-4.38981,2.24121,-41.7019
24,-4.23936,2.12108,-41.909
24,-4.33628,2.09227,-41.8108
24,-4.33489,2.12404,-41.7848
24,-4.39898,2.19914,-41.8087
24,-4.31971,2.24443,-41.8343
24,-4.40213,2.29626,-41.6651
24,-4.43733,2.30127,-41.7008
24,-4.47974,2.38716,-41.6191
24,-4.41853,2.17619,-41.7164
24,-4.34377,2.06523,-41.8201
24,-4.32402,2.1729,-41.7919
24,-4.35183,2.16361,-41.6986
24,-4.36378,2.1626,-41.801
26,-7.79729,9.4867,-40.5592
26,-7.9453,9.56881,-40.4179
26,-7.81383,9.54505,-40.5532
26,-7.83465,9.56015,-40.5008
26,-7.71168,9.53021,-40.6345
26,-7.6948,9.50645,-40.6729
26,-7.85952,9.55924,-40.4912
26,-7.89634,9.56087,-40.4964
26,-7.96062,9.65418,-40.414
26,-7.80612,9.56404,-40.5824
26,-7.90316,9.44354,-40.4746
26,-7.80933,9.56343,-40.5181
26,-7.78227,9.6345,-40.5398
26,-7.8266,9.50776,-40.5059
26,-7.7535,9.56378,-40.5872
26,-7.92728,9.4744,-40.4421
26,-7.97302,9.59352,-40.4581
26,-7.78293,9.49078,-40.582
26,-7.84576,9.54857,-40.5757
28,-2.69044,9.75221,-41.2602
28,-2.60995,9.84435,-41.3066
28,-2.68,9.74709,-41.2933
28,-2.70631,9.79317,-41.2206
28,-2.39643,9.5773,-41.4587
28,-2.51388,9.73505,-41.4033
28,-2.50466,9.75045,-41.4166
28,-2.64426,9.86562,-41.2496
28,-2.58053,9.71757,-41.3569
28,-2.59504,9.65066,-41.3209
28,-2.55277,9.78779,-41.3997
28,-2.52968,9.74322,-41.4117
28,-2.56309,9.75454,-41.4105
28,-2.55222,9.79076,-41.3713
28,-2.53652,9.58697,-41.4086
28,-2.48868,9.68244,-41.4305
28,-2.45889,9.63711,-41.4201
28,-2.5587,9.63661,-41.3658
28,-2.52799,9.71346,-41.389
30,-6.87162,6.42894,-42.0348
30,-6.77254,6.35039,-42.1409
30,-6.86993,6.42384,-42.0672
30,-7.00158,6.47416,-41.9374
30,-6.71281,6.39332,-42.1796
30,-6.72186,6.40805,-42.1454
30,-6.86704,6.43712,-42.0519
30,-6.77517,6.43328,-42.1282
30,-6.84451,6.41871,-42.1032
30,-6.93933,6.31366,-41.9732
30,-6.77669,6.32734,-42.1619
30,-6.86098,6.37711,-42.0994
30,-6.87024,6.36816,-42.0857
30,-6.74333,6.38083,-42.141
30,-6.7793,6.34235,-42.1013
30,-7.02199,6.47709,-41.8434
30,-6.92841,6.43241,-41.9915
30,-6.85855,6.40363,-42.033
32,-9.7251,8.99268,-41.1618
32,-9.8064,9.07014,-41.0848
32,-9.68746,9.00077,-41.2053
32,-9.79433,8.9528,-41.1102
32,-9.71376,9.13322,-41.2231
32,-9.89668,9.20102,-40.9975
32,-9.82178,9.03952,-41.0954
32,-9.79773,9.10856,-41.1089
32,-9.85507,9.09418,-41.0558
32,-9.79985,9.07009,-41.0977
32,-9.70483,9.02599,-41.1685
32,-9.8346,9.17659,-41.0343
32,-9.91641,9.08352,-41.0429
32,-9.74439,9.08432,-41.1872
32,-9.65657,9.08198,-41.1812
32,-9.82995,9.06624,-41.0321
32,-9.93777,9.01381,-40.9763
32,-9.79348,9.06934,-41.0826
32,-9.96143,9.09703,-40.9535
34,-4.81353,8.38965,-42.6714
34,-4.93662,8.3692,-42.4462
34,-4.92673,8.30133,-42.5928
34,-4.78139,8.40416,-42.7153
34,-4.79755,8.40276,-42.6834
34,-4.70381,8.33362,-42.7412
34,-4.78055,8.44475,-42.6326
34,-4.83818,8.37358,-42.6469
