index,x,y,z
2,4.29927,6.23993,-44.4372
2,4.37105,6.19159,-44.4581
2,4.23984,6.21591,-44.3716
2,4.3258,6.25875,-44.4033
2,4.2323,6.16869,-44.3622
2,4.30463,6.17792,-44.4136
2,4.29497,6.16145,-44.4044
2,4.31535,6.1908,-44.3701
2,4.3541,6.22137,-44.5353
2,4.34157,6.21993,-44.4227
2,4.31616,6.22422,-44.5286
2,4.29889,6.21945,-44.3601
2,4.3286,6.21167,-44.4384
2,4.34546,6.207,-44.3479
2,4.37682,6.13755,-44.4601
2,4.3183,6.22132,-44.4234
2,4.35233,6.13372,-44.3772
2,4.35593,6.20087,-44.4199
2,4.38503,6.18145,-44.4866
4,3.28357,4.17786,-45.2821
4,3.13557,4.21638,-45.1583
4,3.09765,4.13234,-45.1302
4,3.17616,4.1048,-45.1855
4,3.07145,4.10449,-45.1114
4,3.20252,4.12708,-45.1806
4,3.09367,4.16319,-45.1167
4,3.17095,4.19964,-45.1998
4,3.20676,4.13183,-45.2404
4,3.06987,4.1434,-45.0567
4,3.10583,4.1842,-45.1346
4,3.1181,4.09169,-45.1128
4,3.20815,4.10465,-45.1961
4,3.15352,4.09029,-45.1783
4,3.08894,4.11583,-45.1523
4,3.12725,4.13891,-45.1859
4,3.06773,4.08995,-45.083
4,3.11486,4.08798,-45.1387
6,-1.08492,3.70304,-45.0952
6,-1.05303,3.77064,-45.1814
6,-1.10499,3.72499,-45.1184
6,-1.09193,3.7963,-45.216
6,-1.07675,3.67482,-45.2135
6,-1.08245,3.78483,-45.0879
6,-1.12248,3.73791,-45.1393
6,-1.03153,3.71324,-45.1858
6,-1.10199,3.7733,-45.166
6,-1.1282,3.776,-45.0991
6,-1.12673,3.67644,-45.0892
6,-1.07336,3.7465,-45.1677
6,-1.13151,3.80755,-45.0772
6,-1.11523,3.7557,-45.04
6,-1.04909,3.75967,-45.1776
6,-1.16576,3.76235,-45.1367
6,-1.17454,3.83656,-45.0948
6,-1.07492,3.74401,-45.1759
6,-1.15166,3.80101,-45.111
8,-6.4273,2.8319,-44.6193
8,-6.4724,2.79763,-44.529
8,-6.37886,2.78927,-44.6042
8,-6.52673,2.83123,-44.4327
8,-6.47563,2.78786,-44.4407
8,-6.42241,2.75027,-44.5112
8,-6.50082,2.83237,-44.4948
8,-6.52177,2.88139,-44.5203
