index,x,y,z
20,7.78529,8.52275,-39.0564
20,7.72584,8.53682,-39.1198
20,7.82709,8.49799,-39.1941
20,7.79717,8.51757,-39.09
20,7.78455,8.52644,-39.1111
20,7.87156,8.5062,-39.2025
20,7.78299,8.47348,-39.1905
20,7.85379,8.53338,-39.1665
20,7.87563,8.48805,-39.174
20,7.84664,8.59248,-39.2268
20,7.85056,8.52006,-39.1924
20,7.78639,8.52518,-39.1152
20,7.75612,8.47869,-39.1409
20,7.81665,8.633,-39.1437
20,7.84998,8.52116,-39.14
20,7.79615,8.42777,-39.1488
20,7.82843,8.48185,-39.144
20,7.87481,8.49654,-39.1026
22,-15.4577,10.1481,-33.5693
22,-15.6598,10.0466,-33.4064
22,-15.623,10.1387,-33.4711
22,-15.5779,10.0721,-33.4891
22,-15.5818,10.0598,-33.4677
22,-15.6103,10.0906,-33.4523
22,-15.5692,10.0853,-33.4484
22,-15.4972,10.1262,-33.5576
22,-15.5462,10.1826,-33.5181
22,-15.5501,10.1128,-33.5197
22,-15.5286,10.0925,-33.5339
22,-15.5701,10.0748,-33.4833
22,-15.5434,10.1267,-33.4952
22,-15.5807,10.0093,-33.5043
22,-15.6233,10.0083,-33.3715
22,-15.5679,10.0683,-33.4493
22,-15.5479,10.0277,-33.5108
22,-15.652,10.0664,-33.4151
22,-15.569,10.0836,-33.4651
24,-23.2849,-6.18469,-30.8463
24,-23.1721,-6.02365,-31.013
24,-23.1243,-6.10298,-31.0806
24,-23.1779,-6.05818,-30.9762
24,-23.1874,-6.06246,-30.9591
24,-23.2197,-6.03219,-30.936
24,-23.1816,-6.0849,-31.0162
24,-23.2172,-6.05283,-30.9123
24,-23.207,-6.10164,-30.9111
24,-23.1476,-6.08089,-31.0315
24,-23.1193,-6.16381,-31.0217
24,-23.1258,-6.09736,-31.0084
24,-23.1972,-6.06519,-30.9855
24,-23.1435,-6.07036,-31.0473
24,-23.2671,-6.0969,-30.8895
24,-23.1576,-6.073,-30.9842
24,-23.1454,-6.10745,-31.0746
24,-23.1828,-6.07561,-31.0097
24,-23.1549,-6.04852,-31.0783
