timestamp,out_1_header.stamp.sec,out_1_header.stamp.nanosec,out_1_header.frame_id,out_1_val,out_1_speed,out_2_header.stamp.sec,out_2_header.stamp.nanosec,out_2_header.frame_id,out_2_val,out_2_speed,out_3_header.stamp.sec,out_3_header.stamp.nanosec,out_3_header.frame_id,out_3_val,out_3_speed,out_4_header.stamp.sec,out_4_header.stamp.nanosec,out_4_header.frame_id,out_4_val,out_4_speed,out_5_header.stamp.sec,out_5_header.stamp.nanosec,out_5_header.frame_id,out_5_val,out_5_speed,out_6_header.stamp.sec,out_6_header.stamp.nanosec,out_6_header.frame_id,out_6_val,out_6_speed,x6position_pose_rp[0],x6position_pose_rp[1],x6position_pose_rp[2],x6position_pose_rp[3],x6position_pose_rp[4],x6position_pose_rp[5],x6position_joints[0],x6position_joints[1],x6position_joints[2],x6position_joints[3],x6position_joints[4],x6position_joints[5],aimooe_coord_header.stamp.sec,aimooe_coord_header.stamp.nanosec,aimooe_coord_header.frame_id,aimooe_coord_position.x,aimooe_coord_position.y,aimooe_coord_position.z,aimooe_coord_orientation.x,aimooe_coord_orientation.y,aimooe_coord_orientation.z,aimooe_coord_mean_error
2026-02-03 21:27:42.114584,1770125262,107910450,1,229334,-48,1770125262,111221001,2,244979,-60,1770125262,94584535,3,207927,-208,1770125262,97890016,4,230180,-57,1770125262,101217407,5,239310,272,1770125262,104575708,6,221913,-54,0.02172945812344551,-0.036774892359972,45.51858901977539,0.7184579968452454,5.85632848739624,-0.6035979986190796,44.1775016784668,54.64099884033203,39.60100173950195,54.54949951171875,53.9995002746582,54.455501556396484,1770125262,80993640,X6-tool2,-0.22934789625217322,-0.24852287988300711,45.77883883283025,-0.07401363675855265,-0.04282840234902766,-0.07348843587698686,0.048377037048339844
2026-02-03 21:27:42.157380,1770125262,147907064,1,229147,-49,1770125262,151242115,2,244748,-59,1770125262,154568006,3,206680,-203,1770125262,137906100,4,229949,-58,1770125262,141238692,5,240458,287,1770125262,144598313,6,221693,-60,0.019260935485363007,-0.03600030019879341,45.48114776611328,0.7000535726547241,6.2386579513549805,-0.5755283236503601,44.08399963378906,54.52799987792969,39.180999755859375,54.433998107910156,54.57099914550781,54.35100173950195,1770125262,80993640,X6-tool2,-0.22934789625217322,-0.24852287988300711,45.77883883283025,-0.07401363675855265,-0.04282840234902766,-0.07348843587698686,0.048377037048339844
2026-02-03 21:27:42.193168,1770125262,187930278,1,228961,-45,1770125262,191267059,2,244523,-56,1770125262,174574764,3,206257,-192,1770125262,177905205,4,229724,-60,1770125262,181238056,5,241611,305,1770125262,184606167,6,221468,-53,0.01989901252090931,-0.03488745540380478,45.442203521728516,0.6773380041122437,6.620927810668945,-0.5442790389060974,43.990501403808594,54.40999984741211,38.76599884033203,54.32149887084961,55.14500045776367,54.236000061035156,1770125262,181214476,X6-tool2,-0.1230954433398796,-0.318656906788656,45.72817406270829,-0.08718333042773008,-0.04455052481048175,-0.06891816012078847,0.04728412628173828
2026-02-03 21:27:42.228280,1770125262,207934945,1,228878,-39,1770125262,211273727,2,244418,-48,1770125262,214595808,3,205450,-203,1770125262,217937629,4,229488,-64,1770125262,221262960,5,242765,278,1770125262,224603491,6,221221,-64,0.018712902441620827,-0.037777673453092575,45.40434646606445,0.6544704437255859,6.992661952972412,-0.5105785131454468,43.900001525878906,54.30550003051758,38.36249923706055,54.20349884033203,55.73550033569336,54.12350082397461,1770125262,181214476,X6-tool2,-0.1230954433398796,-0.318656906788656,45.72817406270829,-0.08718333042773008,-0.04455052481048175,-0.06891816012078847,0.04728412628173828
2026-02-03 21:27:42.263954,1770125262,247933930,1,228713,-40,1770125262,251268341,2,244237,-44,1770125262,254597002,3,204609,-210,1770125262,257925603,4,229274,-64,1770125262,261264675,5,243929,263,1770125262,244601018,6,221094,-66,0.022006012499332428,-0.041108474135398865,45.38571548461914,0.6348883509635925,7.176746368408203,-0.4827246367931366,43.85900115966797,54.25899887084961,38.15650177001953,54.1515007019043,56.01300048828125,54.057498931884766,1770125262,181214476,X6-tool2,-0.1230954433398796,-0.318656906788656,45.72817406270829,-0.08718333042773008,-0.04455052481048175,-0.06891816012078847,0.04728412628173828
2026-02-03 21:27:42.300384,1770125262,287933374,1,228543,-48,1770125262,291270035,2,244050,-51,1770125262,294597416,3,203780,-193,1770125262,297908228,4,229070,-49,1770125262,281265532,5,244501,300,1770125262,284600443,6,220853,-67,0.02584271878004074,-0.048454225063323975,45.349525451660156,0.5837071537971497,7.553096771240234,-0.4156671166419983,43.77899932861328,54.17100143432617,37.730499267578125,54.04399871826172,56.595001220703125,53.933998107910156,1770125262,280900302,X6-tool2,-0.08404139345748711,-0.17500820480644128,45.747550738261154,-0.10342754985674171,-0.044085990825395646,-0.06399951931870418,0.04626496508717537
2026-02-03 21:27:42.335978,1770125262,327930088,1,228345,-53,1770125262,331244400,2,243847,-49,1770125262,334596091,3,202967,-202,1770125262,317891085,4,228977,-44,1770125262,321236506,5,245654,258,1770125262,324577557,6,220611,-63,0.03173379227519035,-0.05031193792819977,45.313316345214844,0.5365761518478394,7.921616554260254,-0.34709787368774414,43.68600082397461,54.06949996948242,37.32699966430664,53.948001861572266,57.1775016784668,53.8129997253418,1770125262,280900302,X6-tool2,-0.08404139345748711,-0.17500820480644128,45.747550738261154,-0.10342754985674171,-0.044085990825395646,-0.06399951931870418,0.04626496508717537
2026-02-03 21:27:42.371420,1770125262,367930243,1,228148,-60,1770125262,351244877,2,243743,-48,1770125262,354596588,3,202549,-216,1770125262,357914689,4,228785,-48,1770125262,361236670,5,246830,291,1770125262,364577981,6,220375,-50,0.03764066472649574,-0.05216106027364731,45.27702713012695,0.4741431772708893,8.289093971252441,-0.25805550813674927,43.58700180053711,53.96799850463867,36.9119987487793,53.85200119018555,57.75149917602539,53.69200134277344,1770125262,280900302,X6-tool2,-0.08404139345748711,-0.17500820480644128,45.747550738261154,-0.10342754985674171,-0.044085990825395646,-0.06399951931870418,0.04626496508717537
2026-02-03 21:27:42.407166,1770125262,387929830,1,228060,-36,1770125262,391229661,2,243490,-58,1770125262,394596472,3,201698,-206,1770125262,397897523,4,228576,-51,1770125262,401235565,5,247978,300,1770125262,404572136,6,220144,-54,0.040244344621896744,-0.04773019999265671,45.23748016357422,0.38990792632102966,8.665467262268066,-0.1676233410835266,43.49100112915039,53.84149932861328,36.48649978637695,53.747501373291016,58.32849884033203,53.576499938964844,1770125262,381298007,X6-tool2,-0.1819917968013613,-0.19495109006218067,45.67374141367897,-0.11951931047410543,-0.04585556865182081,-0.05881733804790022,0.046314239501953125
2026-02-03 21:27:42.443240,1770125262,427931264,1,227856,-56,1770125262,431248085,2,243276,-53,1770125262,434592586,3,200874,-200,1770125262,437907358,4,228351,-58,1770125262,441259399,5,249137,296,1770125262,424573333,6,220034,-52,0.04156157374382019,-0.04698355495929718,45.218379974365234,0.34767967462539673,8.848407745361328,-0.11833290755748749,43.44150161743164,53.784000396728516,36.27799987792969,53.695499420166016,58.61949920654297,53.51900100708008,1770125262,381298007,X6-tool2,-0.1819917968013613,-0.19495109006218067,45.67374141367897,-0.11951931047410543,-0.04585556865182081,-0.05881733804790022,0.046314239501953125
