timestamp,out_1_header.stamp.sec,out_1_header.stamp.nanosec,out_1_header.frame_id,out_1_val,out_1_speed,out_2_header.stamp.sec,out_2_header.stamp.nanosec,out_2_header.frame_id,out_2_val,out_2_speed,out_3_header.stamp.sec,out_3_header.stamp.nanosec,out_3_header.frame_id,out_3_val,out_3_speed,out_4_header.stamp.sec,out_4_header.stamp.nanosec,out_4_header.frame_id,out_4_val,out_4_speed,out_5_header.stamp.sec,out_5_header.stamp.nanosec,out_5_header.frame_id,out_5_val,out_5_speed,out_6_header.stamp.sec,out_6_header.stamp.nanosec,out_6_header.frame_id,out_6_val,out_6_speed,aimooe_coord_header.stamp.sec,aimooe_coord_header.stamp.nanosec,aimooe_coord_header.frame_id,aimooe_coord_position.x,aimooe_coord_position.y,aimooe_coord_position.z,aimooe_coord_orientation.x,aimooe_coord_orientation.y,aimooe_coord_orientation.z,aimooe_coord_mean_error
2026-01-23 10:42:49.998285,1769136169,991813367,1,200698,0,1769136169,995166346,2,216431,0,1769136169,978455743,3,197633,0,1769136169,981837304,4,205208,0,1769136169,985136821,5,184565,0,1769136169,988502400,6,194002,0,1769136169,940677652,X6-tool2,-0.1581246746069557,-0.3945713407293684,41.80923871343945,-0.06002421430610363,0.02004000615358796,-0.08980924803478861,0.0261713657528162
2026-01-23 10:42:50.043305,1769136170,31807087,1,200698,0,1769136170,35117974,2,216431,0,1769136170,38460193,3,197633,0,1769136170,41839473,4,205208,0,1769136170,25155901,5,184565,0,1769136170,28493919,6,194002,0,1769136170,40839547,X6-tool2,-0.18819950155665235,-0.365388273984184,41.779504072283,-0.05984719652246331,0.019898041567888554,-0.08959115009705859,0.026618003845214844
2026-01-23 10:42:50.079127,1769136170,71793466,1,200698,0,1769136170,75148864,2,216431,0,1769136170,78455522,3,197633,0,1769136170,61823112,4,205208,0,1769136170,65155500,5,184565,0,1769136170,68493149,6,194002,0,1769136170,40839547,X6-tool2,-0.18819950155665235,-0.365388273984184,41.779504072283,-0.05984719652246331,0.019898041567888554,-0.08959115009705859,0.026618003845214844
2026-01-23 10:42:50.114286,1769136170,111810945,1,200698,0,1769136170,95153025,2,216431,0,1769136170,98470012,3,197633,0,1769136170,101815521,4,205208,0,1769136170,105156440,5,184565,0,1769136170,108477658,6,194002,0,1769136170,40839547,X6-tool2,-0.18819950155665235,-0.365388273984184,41.779504072283,-0.05984719652246331,0.019898041567888554,-0.08959115009705859,0.026618003845214844
2026-01-23 10:42:50.151301,1769136170,131807755,1,200698,0,1769136170,135144264,2,216431,0,1769136170,138449161,3,197633,0,1769136170,141809540,4,205208,0,1769136170,145157709,5,184565,0,1769136170,148469937,6,194002,0,1769136170,140524334,X6-tool2,-0.13219030588257646,-0.38068120776191905,41.81170363291719,-0.05958183327432294,0.019815138548514993,-0.08970577626012731,0.026801427826285362
2026-01-23 10:42:50.187612,1769136170,171808405,1,200698,0,1769136170,175136043,2,216431,0,1769136170,178469831,3,197633,0,1769136170,181807090,4,205208,0,1769136170,185156998,5,184565,0,1769136170,168474447,6,194002,0,1769136170,140524334,X6-tool2,-0.13219030588257646,-0.38068120776191905,41.81170363291719,-0.05958183327432294,0.019815138548514993,-0.08970577626012731,0.026801427826285362
2026-01-23 10:42:50.223927,1769136170,211806124,1,200698,0,1769136170,215136332,2,216431,0,1769136170,218454410,3,197633,0,1769136170,221806409,4,205208,0,1769136170,205156678,5,184565,0,1769136170,208474806,6,194002,0,1769136170,140524334,X6-tool2,-0.13219030588257646,-0.38068120776191905,41.81170363291719,-0.05958183327432294,0.019815138548514993,-0.08970577626012731,0.026801427826285362
2026-01-23 10:42:50.259752,1769136170,251806343,1,200698,0,1769136170,255134222,2,216431,0,1769136170,258470780,3,197633,0,1769136170,241803148,4,205208,0,1769136170,245153337,5,184565,0,1769136170,248469755,6,194002,0,1769136170,240616896,X6-tool2,-0.17874902217268218,-0.3430922170115104,41.782136121932815,-0.05983817199153147,0.019758073378553644,-0.08951125963168298,0.024252573028206825
2026-01-23 10:42:50.294822,1769136170,291789422,1,200698,0,1769136170,275136601,2,216431,0,1769136170,278450569,3,197633,0,1769136170,281806908,4,205208,0,1769136170,285129356,5,184565,0,1769136170,288468004,6,194002,0,1769136170,240616896,X6-tool2,-0.17874902217268218,-0.3430922170115104,41.782136121932815,-0.05983817199153147,0.019758073378553644,-0.08951125963168298,0.024252573028206825
2026-01-23 10:42:50.330323,1769136170,311805313,1,200698,0,1769136170,315135380,2,216431,0,1769136170,318447438,3,197633,0,1769136170,321808518,4,205208,0,1769136170,325154586,5,184565,0,1769136170,328474224,6,194002,0,1769136170,240616896,X6-tool2,-0.17874902217268218,-0.3430922170115104,41.782136121932815,-0.05983817199153147,0.019758073378553644,-0.08951125963168298,0.024252573028206825
