index,x,y,z
20,7.94979,8.33156,-39.0965
20,7.92045,8.39828,-39.0839
20,7.90849,8.44626,-39.0599
20,7.95955,8.43233,-39.1078
20,7.97053,8.39178,-39.1018
20,7.97375,8.35375,-39.0601
20,7.92217,8.33199,-39.0365
22,-15.3068,10.061,-33.7364
22,-15.328,10.0565,-33.6853
22,-15.406,10.0585,-33.651
22,-15.4873,10.0464,-33.532
22,-15.4055,10.1455,-33.5789
22,-15.3362,10.1685,-33.6966
22,-15.4333,10.0788,-33.6267
22,-15.3807,10.0791,-33.5735
22,-15.3844,10.1537,-33.6573
22,-15.5641,10.1935,-33.4595
22,-15.421,10.111,-33.5652
22,-15.3962,10.0153,-33.6148
22,-15.3881,10.1089,-33.6722
22,-15.414,10.1424,-33.5701
22,-15.3102,10.0783,-33.6757
22,-15.4362,10.0507,-33.4657
22,-15.3296,10.0817,-33.6583
22,-15.3826,10.0552,-33.6262
22,-15.3559,10.0795,-33.6359
24,-23.3154,-6.03964,-30.9566
24,-23.2758,-5.90823,-31.0568
24,-23.312,-6.09438,-30.9574
24,-23.3195,-6.07089,-30.9593
24,-23.3229,-6.04549,-30.9672
24,-23.1158,-6.13525,-31.1795
24,-23.2859,-6.03331,-31.015
24,-23.292,-6.03414,-31.0118
24,-23.3672,-6.02757,-30.8513
24,-23.1644,-5.96859,-31.0944
24,-23.3302,-6.02189,-30.8834
24,-23.2828,-6.03382,-31.01
24,-23.3384,-6.11163,-30.9175
24,-23.3609,-6.01925,-30.8861
24,-23.2895,-6.05209,-30.974
24,-23.2916,-6.06847,-30.9717
24,-23.2986,-6.0458,-30.9526
24,-23.1885,-6.09045,-30.9931
