index,x,y,z
2,4.19906,6.46689,-44.4225
2,4.24906,6.4635,-44.4744
2,4.22033,6.42446,-44.3944
2,4.13579,6.4028,-44.3365
2,4.1676,6.45742,-44.3905
2,4.17477,6.42877,-44.3637
2,4.24521,6.51168,-44.4109
2,4.23329,6.47788,-44.4478
2,4.15495,6.38341,-44.3396
2,4.1995,6.38454,-44.343
2,4.12633,6.44666,-44.3054
2,4.17465,6.46429,-44.3907
2,4.18575,6.50373,-44.4356
2,4.19798,6.53623,-44.4199
2,4.15845,6.40477,-44.3821
2,4.19588,6.43672,-44.3852
2,4.16164,6.54085,-44.3651
2,4.20255,6.42177,-44.3908
2,4.27189,6.47998,-44.463
4,3.29186,4.3304,-45.0437
4,3.29502,4.32093,-45.0738
4,3.33107,4.25991,-45.0485
4,3.2966,4.24064,-45.0533
4,3.33086,4.28475,-45.0365
4,3.32613,4.2203,-45.0665
4,3.41141,4.34692,-45.1632
4,3.2177,4.23173,-44.9951
4,3.34421,4.249,-45.1147
4,3.3107,4.2269,-45.0486
4,3.26079,4.36908,-45.0451
4,3.26018,4.2498,-45.0593
4,3.27396,4.17865,-44.9754
4,3.24325,4.18482,-44.9003
4,3.25011,4.263,-45.0286
4,3.26512,4.272,-45.0027
4,3.28839,4.35011,-45.0188
4,3.2969,4.24297,-45.0288
4,3.26296,4.40601,-45.0675
6,-0.784756,3.90757,-44.9042
6,-0.756005,3.81492,-44.9713
6,-0.767561,3.79253,-44.8724
6,-0.841971,3.91382,-44.843
6,-0.758824,3.84673,-44.9505
6,-0.793581,3.86085,-44.9123
6,-0.827971,3.79501,-44.7954
6,-0.720829,3.81195,-44.9766
6,-0.826614,3.71223,-44.8129
6,-0.667216,3.76,-44.9333
6,-0.843482,3.86907,-44.8142
6,-0.75368,3.91232,-44.9044
6,-0.725543,3.89566,-44.9189
6,-0.744385,3.83837,-44.939
6,-0.715431,3.7721,-44.9172
6,-0.787984,3.88013,-44.8705
6,-0.821464,3.8113,-44.8412
6,-0.776122,3.79319,-44.8999
6,-0.755561,3.81924,-44.9411
8,-6.31181,2.93008,-44.6231
8,-6.44365,2.89718,-44.4998
8,-6.38712,2.85935,-44.5439
8,-6.56634,2.8438,-44.3766
8,-6.49241,2.93411,-44.4521
8,-6.45976,2.95894,-44.4834
8,-6.37573,2.97838,-44.5372
8,-6.52618,2.93223,-44.4263
8,-6.46255,2.92775,-44.4695
8,-6.3901,2.95483,-44.4945
8,-6.56291,2.94495,-44.3852
8,-6.42203,2.96024,-44.5524
8,-6.47154,2.93878,-44.4652
8,-6.39377,2.92133,-44.5455
8,-6.41992,2.86735,-44.5193
8,-6.4299,2.92512,-44.4776
8,-6.44667,2.89541,-44.4811
8,-6.40735,2.95899,-44.542
8,-6.44914,2.86217,-44.4726
10,-8.75663,-6.31543,-43.9889
10,-8.75326,-6.33695,-44.031
10,-8.69728,-6.3358,-44.0176
10,-8.69547,-6.24881,-44.1258
10,-8.68952,-6.34478,-44.0333
10,-8.71108,-6.38482,-44.0185
10,-8.68649,-6.35426,-44.04
10,-8.67867,-6.32375,-43.9861
10,-8.71783,-6.324,-44.0259
10,-8.58474,-6.4008,-44.1627
10,-8.78852,-6.42278,-43.9139
10,-8.67637,-6.44501,-44.0595
10,-8.70351,-6.38535,-44.0605
10,-8.73966,-6.37223,-44.0637
10,-8.61699,-6.39323,-44.1003
10,-8.66552,-6.35214,-44.1415
10,-8.63022,-6.40566,-44.0542
10,-8.72621,-6.34583,-44.023
10,-8.7538,-6.32966,-43.9536
12,-3.93613,-12.3533,-43.4846
12,-3.92415,-12.3888,-43.4806
12,-3.90496,-12.3653,-43.5089
12,-4.02614,-12.311,-43.4067
12,-3.92226,-12.3193,-43.5264
12,-3.84803,-12.3471,-43.5778
12,-4.00338,-12.3871,-43.4229
12,-3.94111,-12.3684,-43.4993
12,-3.94141,-12.3447,-43.4806
12,-3.93383,-12.395,-43.4706
12,-3.95312,-12.3696,-43.4539
12,-3.90266,-12.4543,-43.4436
12,-3.94328,-12.3441,-43.4884
12,-3.9013,-12.4287,-43.4714
12,-3.96088,-12.3776,-43.4404
12,-3.8658,-12.3756,-43.543
12,-3.88757,-12.3466,-43.551
12,-3.90783,-12.3628,-43.5233
12,-3.83486,-12.3816,-43.5647
14,4.06636,-14.6606,-42.2341
14,3.91982,-14.6487,-42.1438
14,4.03578,-14.7157,-42.1925
14,3.99606,-14.7251,-42.1821
14,4.00379,-14.7036,-42.191
14,3.88573,-14.7294,-42.0148
14,3.99004,-14.7218,-42.1152
14,3.87646,-14.6965,-42.055
14,3.92733,-14.7353,-42.0865
14,3.9868,-14.6965,-42.2144
14,3.94188,-14.6558,-42.0879
14,3.95733,-14.7293,-42.1302
14,3.96922,-14.686,-42.1531
14,3.95756,-14.7414,-42.0906
14,3.99839,-14.6943,-42.1185
14,4.02745,-14.682,-42.1556
14,3.91178,-14.7069,-42.1201
14,3.90102,-14.7096,-42.0717
14,3.97485,-14.7775,-42.087
16,12.0844,-8.92388,-39.6488
16,12.0758,-8.98445,-39.5974
16,12.1203,-8.9172,-39.6815
16,12.0495,-8.94693,-39.625
16,12.0984,-8.96033,-39.6956
16,11.9699,-9.02515,-39.5123
16,12.0506,-8.91984,-39.6396
16,12.0716,-8.98387,-39.6231
16,12.0847,-8.99756,-39.6535
16,12.1448,-8.93926,-39.7316
16,11.9899,-8.87773,-39.5802
16,12.008,-8.94169,-39.6153
16,12.0624,-8.91164,-39.657
16,12.0993,-8.8873,-39.665
16,12.0559,-8.98211,-39.595
16,12.136,-8.94907,-39.681
16,12.0394,-9.00644,-39.5827
16,12.0581,-8.92141,-39.6506
16,12.0391,-8.96952,-39.5893
