index,x,y,z
2,6.16934,7.15111,-43.7378
2,6.1469,7.18592,-43.659
2,6.14027,7.24761,-43.7025
2,6.06726,7.14205,-43.6368
2,6.20971,7.28891,-43.7697
2,6.06891,7.21331,-43.6837
2,6.22703,7.21527,-43.7819
2,6.14314,7.2794,-43.7071
2,6.15326,7.26044,-43.7365
2,6.14947,7.26187,-43.7428
2,6.10402,7.24184,-43.6852
2,6.11632,7.13889,-43.7433
2,6.12507,7.15959,-43.7032
2,6.1436,7.1836,-43.7389
2,6.15845,7.18689,-43.7453
2,6.17395,7.13661,-43.7384
2,6.15296,7.23178,-43.6937
2,6.16813,7.23184,-43.7819
2,6.02318,7.22948,-43.7068
4,4.69297,5.17636,-44.5231
4,4.5645,5.08905,-44.4675
4,4.69408,5.19382,-44.5238
4,4.75327,5.11489,-44.5409
4,4.77273,5.24895,-44.6219
4,4.7245,5.26014,-44.5704
4,4.61467,5.10401,-44.4475
4,4.71851,5.08126,-44.5017
4,4.53825,5.15296,-44.3667
4,4.77045,5.22914,-44.591
4,4.62147,5.07249,-44.4863
4,4.69271,5.13188,-44.4997
4,4.72256,5.19962,-44.5684
4,4.77277,5.17323,-44.5565
4,4.65599,5.21551,-44.5033
4,4.78206,5.18652,-44.6212
4,4.65508,5.15665,-44.4923
4,4.6775,5.24817,-44.5275
4,4.80843,5.22197,-44.5999
6,-0.365364,4.45069,-44.7459
6,-0.450343,4.42664,-44.6206
6,-0.460129,4.44799,-44.6431
6,-0.546656,4.53531,-44.5857
6,-0.447098,4.35532,-44.6281
6,-0.41067,4.57061,-44.7159
6,-0.392349,4.50872,-44.7204
6,-0.517836,4.40993,-44.5949
6,-0.426087,4.38663,-44.6994
6,-0.504276,4.46974,-44.6198
6,-0.567582,4.45639,-44.5921
6,-0.556066,4.50642,-44.5348
6,-0.438405,4.44724,-44.7199
6,-0.42027,4.47547,-44.6719
6,-0.443677,4.49374,-44.6914
6,-0.582404,4.42672,-44.5398
6,-0.473734,4.49931,-44.6689
6,-0.267976,4.50822,-44.8227
6,-0.361734,4.5027,-44.7023
8,-6.5191,3.35842,-44.0527
8,-6.31741,3.36333,-44.2003
8,-6.39263,3.3898,-44.1679
8,-6.27755,3.38073,-44.2395
8,-6.31271,3.31954,-44.2024
8,-6.40739,3.37913,-44.1378
8,-6.39537,3.35411,-44.1629
8,-6.2435,3.36335,-44.2739
8,-6.31008,3.31858,-44.2538
8,-6.22554,3.40851,-44.2878
8,-6.29687,3.3634,-44.2796
8,-6.30822,3.31336,-44.2815
8,-6.2901,3.39806,-44.2523
8,-6.28095,3.34508,-44.2846
8,-6.4904,3.33319,-44.0703
8,-6.34577,3.37792,-44.1866
8,-6.20953,3.38444,-44.3491
8,-6.35497,3.31185,-44.2501
10,-9.45478,-4.42349,-43.9171
10,-9.35407,-4.4222,-43.9206
10,-9.50989,-4.3222,-43.8581
10,-9.46212,-4.41593,-43.8377
10,-9.442,-4.29822,-43.9289
10,-9.37034,-4.359,-43.9701
10,-9.3358,-4.29946,-44.0197
10,-9.48412,-4.46669,-43.8963
10,-9.34038,-4.35764,-44.0115
10,-9.40886,-4.50812,-43.9104
10,-9.46647,-4.40315,-43.9135
10,-9.40435,-4.3233,-43.9153
10,-9.3945,-4.41616,-43.9647
10,-9.43017,-4.414,-43.8748
10,-9.43845,-4.38329,-43.9074
10,-9.36135,-4.43734,-43.9897
10,-9.35319,-4.32822,-44.0162
10,-9.46982,-4.44336,-43.8778
10,-9.40812,-4.34926,-43.9474
12,-5.04773,-11.4474,-43.3942
12,-4.8581,-11.3361,-43.5883
12,-4.91138,-11.4035,-43.5523
12,-5.04871,-11.3471,-43.3632
12,-4.95598,-11.4363,-43.5329
12,-4.86951,-11.3352,-43.5494
12,-4.84232,-11.3939,-43.5968
12,-4.92093,-11.3706,-43.5268
12,-4.86833,-11.3303,-43.5062
12,-4.92259,-11.3228,-43.5137
12,-4.9554,-11.401,-43.4228
12,-4.96704,-11.3568,-43.4148
12,-5.01277,-11.4108,-43.4343
12,-5.03943,-11.3258,-43.4544
12,-4.8968,-11.2809,-43.5519
12,-5.04883,-11.3914,-43.4175
12,-4.90126,-11.3642,-43.5465
12,-4.98615,-11.3258,-43.482
12,-4.83911,-11.3013,-43.6207
14,3.75605,-14.3562,-42.0951
14,3.73989,-14.4286,-42.1302
14,3.79929,-14.4578,-42.105
14,3.75132,-14.4365,-42.1014
14,3.81782,-14.4249,-42.1888
14,3.68337,-14.4427,-42.1378
14,3.66887,-14.4174,-42.0511
14,3.63344,-14.4848,-42.0298
14,3.62678,-14.4411,-42.0561
14,3.72913,-14.4684,-42.0739
14,3.63877,-14.4292,-42.0194
14,3.69718,-14.4784,-42.2002
14,3.67947,-14.4948,-42.0388
14,3.70656,-14.4065,-42.0882
14,3.68712,-14.4482,-42.1166
14,3.68947,-14.4624,-42.0749
14,3.62226,-14.4247,-42.0823
14,3.76803,-14.4354,-42.1903
14,3.60601,-14.4684,-42.0423
16,11.9095,-8.6827,-39.5903
16,11.8461,-8.70054,-39.5719
16,11.8979,-8.73132,-39.6004
16,11.8495,-8.7722,-39.5562
16,11.8323,-8.73672,-39.5312
16,11.9295,-8.73017,-39.5863
16,11.9355,-8.78568,-39.6375
16,11.9642,-8.71449,-39.631
16,11.9335,-8.82736,-39.6293
16,11.8129,-8.83742,-39.5083
16,11.9899,-8.82651,-39.6831
16,12.0221,-8.80388,-39.6647
16,11.9382,-8.8074,-39.6006
16,11.9146,-8.80005,-39.6369
16,12.0563,-8.68325,-39.7267
16,11.9588,-8.80916,-39.6524
16,11.9047,-8.83632,-39.5853
16,11.8827,-8.82244,-39.6041
16,11.9537,-8.7721,-39.6299
18,10.9554,5.31689,-36.8467
18,10.8328,5.40217,-36.7726
18,10.8246,5.36078,-36.7006
18,10.8819,5.40429,-36.8988
18,10.814,5.42866,-36.809
18,10.8005,5.29415,-36.8174
18,10.8731,5.45894,-36.7754
18,10.9187,5.49874,-36.8505
18,10.8934,5.35895,-36.8703
18,10.8161,5.43969,-36.7812
18,10.8391,5.35484,-36.6897
18,10.968,5.47388,-36.8337
18,10.8391,5.50453,-36.7304
18,10.8791,5.34201,-36.8204
18,10.8715,5.4046,-36.8109
18,10.8585,5.31028,-36.7896
18,10.8121,5.39412,-36.7479
18,10.9497,5.41815,-36.8679
18,10.8618,5.4262,-36.8222
20,2.73959,1.06129,-42.2971
20,2.75575,1.07429,-42.3581
20,2.86197,1.09198,-42.4739
20,2.79416,1.06286,-42.3629
20,2.72852,1.05867,-42.3344
20,2.86257,1.16795,-42.4408
20,2.78682,1.12119,-42.4454
20,2.77807,1.09641,-42.3589
20,2.85647,1.10404,-42.4464
20,2.72607,1.09674,-42.3577
20,2.79549,1.02183,-42.4001
20,2.86649,1.10321,-42.4574
20,2.77887,1.08181,-42.3655
20,2.79247,1.15507,-42.3875
20,2.75661,1.01414,-42.3671
20,2.78043,0.993752,-42.3912
20,2.70713,1.05929,-42.3258
20,2.84902,1.03032,-42.4637
20,2.79674,1.06009,-42.4068
22,-15.2559,10.3034,-33.6101
22,-15.2752,10.2749,-33.5289
22,-15.2628,10.3134,-33.5254
22,-15.3062,10.3811,-33.5342
22,-15.2739,10.2776,-33.4976
22,-15.1765,10.3342,-33.6051
22,-15.2252,10.268,-33.6335
22,-15.287,10.3053,-33.5701
22,-15.2997,10.3683,-33.4878
22,-15.1293,10.3518,-33.6628
22,-15.2243,10.2772,-33.5951
22,-15.2694,10.2809,-33.521
22,-15.2183,10.3246,-33.5607
22,-15.2714,10.3219,-33.5639
22,-15.3168,10.2762,-33.4654
22,-15.1854,10.2868,-33.6411
22,-15.2695,10.221,-33.5287
22,-15.23,10.3679,-33.5248
22,-15.1203,10.3642,-33.681
24,-23.6716,-5.89462,-30.5653
24,-23.6279,-5.92864,-30.5207
24,-23.7368,-5.89318,-30.515
24,-23.6075,-5.90477,-30.6619
24,-23.534,-5.86213,-30.73
24,-23.6637,-5.88259,-30.5298
24,-23.6436,-5.86324,-30.5574
24,-23.7435,-5.90624,-30.4877
24,-23.6104,-5.91077,-30.6153
24,-23.5063,-5.85607,-30.6945
24,-23.5806,-5.86802,-30.6192
24,-23.5888,-5.8907,-30.6621
24,-23.6142,-5.96295,-30.6062
24,-23.597,-5.86915,-30.6153
24,-23.6289,-5.92791,-30.6067
24,-23.5786,-5.83045,-30.6273
24,-23.5035,-5.90093,-30.7492
24,-23.5853,-5.86871,-30.6141
24,-23.7196,-5.92378,-30.4925
