index,x,y,z
10,21.1261,-14.9535,-32.787
10,21.0561,-14.9138,-32.7682
10,21.1224,-14.8935,-32.7943
10,21.0432,-15.007,-32.7631
10,21.0892,-14.9149,-32.8343
10,21.0486,-14.894,-32.8205
10,21.0886,-14.9098,-32.7911
10,20.9801,-14.9717,-32.7986
10,21.0536,-14.9343,-32.794
10,21.0772,-14.906,-32.7914
10,21.1009,-14.8575,-32.778
10,21.0076,-15.0393,-32.7129
10,21.0945,-14.9117,-32.8164
10,21.0549,-14.9097,-32.8388
10,21.1365,-14.9077,-32.8201
10,21.0767,-14.9929,-32.7582
10,21.0167,-15.0048,-32.7743
10,21.0788,-14.9493,-32.7818
10,21.0405,-14.9738,-32.8196
11,18.8311,3.50865,-38.5505
11,18.9972,3.5711,-38.6361
11,18.9212,3.55641,-38.6549
11,18.9584,3.50896,-38.6518
11,18.918,3.59028,-38.6455
11,18.9455,3.5743,-38.5338
11,18.8524,3.48441,-38.5837
11,18.8849,3.53935,-38.5993
11,18.9608,3.56252,-38.6227
11,18.9513,3.59916,-38.6314
11,18.9615,3.49179,-38.6359
11,18.956,3.55972,-38.6362
11,18.9328,3.60077,-38.5854
11,18.8614,3.49088,-38.6035
11,19.026,3.61843,-38.6321
11,19.0084,3.60418,-38.6144
11,18.9823,3.64627,-38.5472
11,18.8744,3.57933,-38.5469
11,18.925,3.60711,-38.5488
12,-2.32374,-12.0284,-38.7757
12,-2.44174,-12.0023,-38.6648
12,-2.34746,-12.0227,-38.7541
12,-2.32552,-12.1397,-38.71
12,-2.21718,-12.0995,-38.8465
12,-2.29356,-12.0617,-38.8178
12,-2.39661,-12.0371,-38.7208
12,-2.24485,-12.0808,-38.7783
12,-2.33123,-12.11,-38.7648
12,-2.36806,-12.1019,-38.7453
12,-2.28587,-12.083,-38.7934
12,-2.32384,-12.0973,-38.7629
12,-2.32834,-12.1093,-38.7253
12,-2.28022,-12.1466,-38.6393
12,-2.33421,-12.0514,-38.6396
12,-2.24914,-12.1228,-38.8194
12,-2.35704,-12.0772,-38.6875
12,-2.25261,-12.0696,-38.7883
12,-2.35321,-12.0054,-38.7138
13,-0.216868,4.20228,-40.5106
13,-0.201117,4.19314,-40.5446
13,-0.202405,4.20105,-40.469
13,-0.215004,4.19781,-40.5584
13,-0.221218,4.20645,-40.5299
13,-0.188778,4.19877,-40.5253
13,-0.213517,4.21122,-40.4982
13,-0.207781,4.19186,-40.4866
13,-0.209301,4.19801,-40.5555
13,-0.22009,4.21992,-40.4691
13,-0.216476,4.20165,-40.5167
13,-0.198694,4.19427,-40.5479
13,-0.214846,4.21192,-40.4865
13,-0.203508,4.20597,-40.4994
13,-0.205082,4.20835,-40.491
13,-0.198079,4.19887,-40.5306
13,-0.206877,4.19702,-40.5277
13,-0.206381,4.19675,-40.5391
13,-0.199018,4.20003,-40.5398
14,8.13852,-0.0232616,-41.9709
14,8.03248,0.0239054,-41.9506
14,8.20109,-0.0436378,-42.1003
14,8.1255,-0.00841871,-41.9857
14,8.21048,-0.0316061,-42.0207
14,8.0521,-0.112588,-41.947
14,8.14545,-0.0647305,-42.0545
14,8.14495,-0.0252537,-42.0315
14,8.14106,-0.0994132,-42.0468
14,8.10739,0.0352656,-41.9801
14,8.20273,-0.0345978,-42.0301
14,8.27235,-0.0467515,-42.0633
14,8.0183,0.00258946,-41.972
14,8.20764,-0.0333184,-41.9665
14,8.09605,0.0606539,-41.9719
14,8.09359,0.0308477,-42.0047
14,8.13088,-0.0566272,-41.9766
14,8.21059,-0.0640013,-42.0127
14,7.99431,-0.132424,-42.0173
15,-0.657534,-4.55725,-115.439
15,3.18024,40.8275,47.8361
15,0.891427,12.2931,-55.2539
15,0.407089,12.3877,-55.246
15,3.26417,40.8585,47.9647
15,0.853918,12.2113,-54.9406
15,-0.835955,-4.25244,-115.298
15,-0.543665,-4.45085,-115.528
15,0.784302,12.5296,-54.7998
15,-0.4464,-4.4787,-115.456
15,-0.485935,-4.7923,-115.526
15,-0.595471,-4.63412,-115.51
15,-0.5993,-4.50119,-115.5
15,-0.504428,-4.57966,-115.433
15,0.873663,12.3241,-54.9117
15,-0.796221,-4.22614,-115.428
15,-0.624903,-4.55112,-115.508
15,-0.593019,-4.20751,-115.414
15,-0.740446,-4.18804,-115.424
16,7.34507,4.93411,-39.2032
16,7.77892,4.9509,-39.2059
16,7.41489,4.9337,-39.1958
16,7.42993,5.00546,-39.1457
16,7.6497,4.93081,-39.1191
16,3.44235,40.3152,48.7539
16,7.45943,4.90588,-39.1752
16,7.37892,4.98528,-39.1662
16,7.39008,4.94296,-39.174
16,7.29735,4.84114,-39.1328
16,7.28642,4.94964,-39.1065
16,7.37153,4.94284,-39.1954
16,7.31158,5.02102,-39.1228
16,7.38694,4.81798,-39.1421
16,7.297,4.95295,-39.1345
16,7.30194,4.92871,-39.187
16,7.35744,4.88296,-39.134
16,7.25938,4.99263,-39.1272
16,7.27047,4.97699,-39.0882
16,7.35128,4.91677,-39.1205
17,9.91973,7.43115,-41.8758
17,9.89355,7.43806,-41.8573
17,9.90859,7.43102,-41.9068
17,9.89205,7.43436,-41.8668
17,9.89943,7.43389,-41.8669
17,9.89628,7.43779,-41.8932
17,9.89153,7.43123,-41.8693
17,9.9065,7.43802,-41.8877
17,9.89973,7.43717,-41.9055
17,9.90437,7.44126,-41.8902
17,9.9005,7.4361,-41.8944
