index,x,y,z
18,-4.6032,0.0824956,-39.8499
18,-4.59532,-0.00709807,-39.8571
18,-4.55185,0.029487,-39.7965
18,-4.60537,0.0152423,-39.7813
18,-4.64912,0.0453857,-39.6959
20,10.8321,-4.22943,-39.6079
20,10.7734,-4.19012,-39.5753
20,10.7907,-4.23252,-39.5717
20,10.8742,-4.19257,-39.606
20,10.8776,-4.2375,-39.637
20,10.8645,-4.18786,-39.6713
20,10.7349,-4.20616,-39.481
20,10.8288,-4.17164,-39.609
20,10.8395,-4.25725,-39.6249
20,10.8042,-4.19911,-39.6006
20,10.8079,-4.18029,-39.5659
20,10.8575,-4.14424,-39.5849
20,10.8328,-4.09476,-39.62
20,10.8205,-4.17078,-39.5909
20,10.7723,-4.08351,-39.5738
20,10.8166,-4.10499,-39.6091
20,10.823,-4.20579,-39.5753
20,10.8473,-4.26964,-39.5677
20,10.7794,-4.22399,-39.5385
22,-6.30404,1.44261,-41.5148
22,-6.27534,1.47144,-41.5872
22,-6.22759,1.53212,-41.5831
22,-6.23029,1.44542,-41.619
22,-6.19323,1.42054,-41.5954
22,-6.27251,1.44034,-41.5154
22,-6.17122,1.49839,-41.6607
22,-6.28037,1.53381,-41.5292
22,-6.29558,1.46645,-41.5364
22,-6.38424,1.48129,-41.4631
22,-6.28022,1.54757,-41.5299
22,-6.29455,1.48277,-41.5035
22,-6.19468,1.39441,-41.6109
22,-6.2317,1.49829,-41.5706
22,-6.26494,1.4002,-41.4936
22,-6.28457,1.44397,-41.5037
22,-6.18477,1.44174,-41.6291
22,-6.26119,1.51622,-41.5237
22,-6.33929,1.46463,-41.4785
24,-7.56919,2.1951,-41.7227
24,-7.56792,2.16859,-41.7129
24,-7.42304,2.16783,-41.8808
24,-7.41144,2.1655,-41.9392
24,-7.51144,2.13474,-41.8034
24,-7.48538,2.16389,-41.8327
24,-7.39705,2.14447,-41.8836
24,-7.58602,2.15984,-41.6811
24,-7.56637,2.19618,-41.7367
24,-7.49971,2.1842,-41.8321
24,-7.508,2.22617,-41.8215
24,-7.50052,2.22636,-41.7842
24,-7.56009,2.19988,-41.6874
24,-7.55867,2.17875,-41.7897
24,-7.41834,2.11612,-41.8669
24,-7.53446,2.16124,-41.7817
24,-7.55883,2.1596,-41.7354
24,-7.48391,2.14319,-41.8136
24,-7.48844,2.13828,-41.8028
26,-8.78368,6.41697,-40.7689
26,-8.72683,6.40507,-40.7853
26,-8.76513,6.42644,-40.7771
26,-8.77708,6.45415,-40.7626
26,-8.82331,6.39221,-40.7133
26,-8.68965,6.42036,-40.8939
26,-8.72213,6.4389,-40.8573
26,-8.79534,6.37571,-40.7772
26,-8.7997,6.39855,-40.8116
26,-8.76655,6.43641,-40.8494
26,-8.73007,6.38484,-40.8516
26,-8.7997,6.41651,-40.762
26,-8.71822,6.42432,-40.8024
26,-8.69198,6.44123,-40.8523
26,-8.72278,6.47037,-40.851
26,-8.74217,6.448,-40.8203
26,-8.7179,6.46903,-40.8053
26,-8.70538,6.40827,-40.8885
26,-8.80087,6.46438,-40.7611
28,-7.12957,6.72659,-41.5577
28,-7.21961,6.71305,-41.4378
28,-7.2092,6.6603,-41.5002
28,-7.17294,6.72221,-41.524
28,-7.15096,6.69112,-41.5268
28,-7.13147,6.63149,-41.4936
28,-7.09171,6.69837,-41.5574
28,-7.18775,6.65969,-41.46
28,-7.15196,6.7033,-41.5091
28,-7.11649,6.69197,-41.5714
28,-7.19686,6.7072,-41.4548
28,-7.20934,6.69204,-41.5171
28,-7.09515,6.62036,-41.5704
28,-7.16304,6.67617,-41.5367
28,-7.14642,6.63935,-41.5187
28,-7.13035,6.62648,-41.53
28,-7.14504,6.66045,-41.5735
28,-7.13406,6.66262,-41.5196
28,-7.17227,6.68457,-41.489
30,-7.84634,2.16398,-42.0349
30,-7.92001,2.14436,-41.956
30,-7.89052,2.09953,-42.0302
30,-7.94312,2.1607,-41.9865
30,-7.87012,2.1344,-42.0105
30,-7.89415,2.12215,-42.0128
30,-7.80754,2.10925,-42.1046
30,-7.86168,2.1284,-42.046
30,-7.93721,2.11989,-41.9854
30,-7.85651,2.11776,-42.0072
30,-7.89878,2.11095,-41.9904
30,-7.8619,2.14585,-42.0525
30,-7.93192,2.08851,-41.9853
30,-7.77066,2.04781,-42.1419
30,-7.81165,2.10168,-42.0674
30,-7.95558,2.1672,-41.9108
30,-7.83002,2.13553,-42.0738
30,-7.96743,2.10823,-41.9215
30,-7.87887,2.12829,-42.1006
32,-9.73132,4.43595,-41.7373
32,-9.82891,4.41701,-41.6286
32,-9.86689,4.38252,-41.6194
32,-9.94978,4.46336,-41.5354
32,-9.83688,4.40212,-41.6796
32,-9.83951,4.45941,-41.6663
32,-9.73746,4.50249,-41.7597
32,-9.76513,4.46963,-41.7235
32,-9.78322,4.46415,-41.6863
32,-9.84014,4.44934,-41.6447
32,-9.89683,4.45193,-41.6128
32,-9.90996,4.47163,-41.6049
32,-9.87334,4.44265,-41.6473
32,-9.77942,4.41198,-41.698
32,-9.89375,4.50046,-41.6085
32,-9.88591,4.41162,-41.5879
32,-9.82821,4.46528,-41.6967
32,-9.91828,4.46048,-41.5911
32,-9.85152,4.46233,-41.6302
34,-6.63433,5.29381,-42.7176
34,-6.66297,5.33785,-42.6604
34,-6.59719,5.36897,-42.7579
34,-6.73248,5.38788,-42.5565
34,-6.70387,5.2536,-42.5665
34,-6.68683,5.33006,-42.6219
34,-6.61988,5.31985,-42.6909
34,-6.71625,5.29885,-42.6204
34,-6.73764,5.32803,-42.5781
34,-6.61643,5.33051,-42.6817
34,-6.68655,5.31026,-42.6322
34,-6.66171,5.31797,-42.6658
34,-6.69251,5.27494,-42.5915
34,-6.67173,5.29124,-42.6688
34,-6.68538,5.32991,-42.6305
34,-6.63897,5.3571,-42.6556
34,-6.62452,5.40203,-42.6586
34,-6.60949,5.26497,-42.6703
34,-6.58485,5.31551,-42.713
36,-7.57207,3.49443,-41.1265
36,-7.5879,3.55683,-41.165
36,-7.64239,3.4631,-41.0967
36,-7.55602,3.58835,-41.1468
36,-7.59736,3.6065,-41.1584
36,-7.61302,3.48589,-41.1264
36,-7.62343,3.5288,-41.0561
36,-7.65602,3.49642,-41.0541
36,-7.60766,3.50836,-41.1356
36,-7.68703,3.5117,-41.0285
36,-7.58119,3.53635,-41.0915
36,-7.61063,3.58057,-41.1675
36,-7.60935,3.56067,-41.1414
36,-7.65036,3.53824,-41.1012
36,-7.65203,3.5025,-41.1045
36,-7.62869,3.58972,-41.0612
36,-7.62683,3.57048,-41.1438
36,-7.58853,3.59497,-41.1958
36,-7.51776,3.54582,-41.2076
38,-4.49597,11.1842,-40.3311
38,-4.52947,11.0327,-40.2945
38,-4.54858,11.0729,-40.2961
38,-4.62365,11.1103,-40.2479
38,-4.60488,11.034,-40.2765
38,-4.55351,11.078,-40.2596
38,-4.50727,11.0937,-40.2859
38,-4.52297,11.0751,-40.2897
38,-4.58461,11.1515,-40.2492
38,-4.43419,11.062,-40.4023
38,-4.45278,11.0939,-40.4206
38,-4.56889,11.1345,-40.2758
38,-4.49056,11.1593,-40.3116
38,-4.54994,11.123,-40.3161
38,-4.58983,11.1056,-40.2645
38,-4.54466,11.1133,-40.3092
38,-4.54884,11.0496,-40.2825
38,-4.5282,11.0766,-40.2734
38,-4.58448,11.0098,-40.2621
40,-6.65672,7.52305,-40.8348
40,-6.65421,7.54123,-40.8933
40,-6.6445,7.54311,-40.9067
40,-6.59542,7.51035,-40.9366
40,-6.70726,7.5634,-40.8471
40,-6.57957,7.52173,-40.9439
40,-6.6134,7.57867,-40.9235
40,-6.64287,7.53385,-40.8536
40,-6.59873,7.5598,-40.9038
40,-6.66863,7.57879,-40.8755
40,-6.53537,7.49397,-41.0245
40,-6.60232,7.50621,-40.9379
40,-6.56752,7.49084,-40.9642
40,-6.5564,7.51911,-41.0283
40,-6.616,7.51351,-40.9278
40,-6.71034,7.60208,-40.792
40,-6.64799,7.60696,-40.899
40,-6.59545,7.54621,-40.9321
40,-6.61986,7.50791,-40.9241
42,9.78979,4.50121,-42.0738
42,9.78526,4.45146,-42.0729
42,9.84067,4.45257,-42.1218
42,9.82391,4.4443,-42.1128
42,9.86803,4.44887,-42.1048
42,9.87912,4.45089,-42.1499
42,9.80584,4.48831,-42.1016
42,9.86668,4.46979,-42.1521
42,9.77115,4.4827,-42.0787
42,9.83176,4.50724,-42.0803
42,9.82828,4.52553,-42.1097
42,9.82253,4.53206,-42.1098
42,9.81195,4.539,-42.1118
42,9.78429,4.49486,-42.1016
42,9.82039,4.54329,-42.1041
42,9.83506,4.46177,-42.1258
42,9.88782,4.54434,-42.1755
42,9.82765,4.44421,-42.1069
