index,x,y,z
20,1.79531,0.609773,-42.4855
20,1.90808,0.68237,-42.5647
20,1.97385,0.633305,-42.7085
20,1.87218,0.64957,-42.5641
20,1.90235,0.717486,-42.6072
20,1.83387,0.783223,-42.4922
20,1.8396,0.711547,-42.5063
20,1.87929,0.611548,-42.5843
20,1.82062,0.657676,-42.5413
20,1.96463,0.776447,-42.7414
20,1.83473,0.641405,-42.5315
20,1.91135,0.669204,-42.6472
20,1.90408,0.686075,-42.5946
20,1.83704,0.671307,-42.5069
20,1.89862,0.77606,-42.6128
20,1.82661,0.623185,-42.5171
20,1.92558,0.734904,-42.6646
22,-15.3333,10.4752,-33.388
22,-15.3247,10.5862,-33.352
22,-15.3412,10.537,-33.402
22,-15.2644,10.5542,-33.4555
22,-15.2922,10.5831,-33.3854
22,-15.2832,10.471,-33.436
22,-15.3199,10.5229,-33.3811
22,-15.3282,10.5631,-33.352
22,-15.2066,10.5527,-33.4821
22,-15.3032,10.532,-33.4378
22,-15.2519,10.467,-33.4916
22,-15.2814,10.5728,-33.4327
22,-15.323,10.6386,-33.33
22,-15.3337,10.5998,-33.3487
22,-15.2015,10.5385,-33.4858
22,-15.3114,10.5076,-33.4262
22,-15.2419,10.5411,-33.485
22,-15.344,10.5494,-33.3038
22,-15.2918,10.5833,-33.4104
24,-22.7119,-4.18187,-31.2175
24,-22.6932,-4.1175,-31.2
24,-22.7641,-4.14395,-31.1272
24,-22.6514,-4.13821,-31.2667
24,-22.7945,-4.19043,-31.1066
24,-22.7995,-4.10943,-31.0965
24,-22.7755,-4.15734,-31.1719
24,-22.7712,-4.19457,-31.0968
24,-22.7684,-4.13614,-31.1503
24,-22.6492,-4.0932,-31.2884
24,-22.7406,-4.23949,-31.1835
24,-22.7209,-4.13102,-31.1651
24,-22.8033,-4.205,-31.1111
24,-22.7983,-4.21704,-31.0622
24,-22.7511,-4.16903,-31.187
24,-22.6667,-4.07899,-31.2509
24,-22.7827,-4.10927,-31.1095
24,-22.7622,-4.10566,-31.1351
