index,x,y,z
20,-22.9043,3.30606,-32.2871
20,-22.8659,3.31293,-32.3125
20,-22.8643,3.29706,-32.3205
20,-22.8366,3.34703,-32.3612
21,0.988668,0.314042,-42.3968
21,1.08262,0.302916,-42.4736
21,1.08215,0.33368,-42.4804
21,1.03162,0.329589,-42.4662
21,1.09733,0.287816,-42.4882
21,1.11875,0.262345,-42.5122
21,1.078,0.29492,-42.5018
21,1.06544,0.267065,-42.4118
21,1.13528,0.301173,-42.5472
22,-24.1557,-4.0656,-31.4339
22,-24.1815,-4.09817,-31.3587
22,-24.2202,-4.02347,-31.2499
22,-24.1895,-4.02272,-31.2886
22,-24.1784,-4.03177,-31.38
22,-24.1069,-4.09056,-31.4663
22,-24.1461,-4.12075,-31.4004
22,-24.1484,-4.03356,-31.402
22,-24.2234,-3.98779,-31.2714
23,0.519683,0.328011,-42.6375
23,0.626105,0.304803,-42.6938
23,0.482594,0.390572,-42.5906
23,0.55339,0.303631,-42.663
23,0.560762,0.392629,-42.639
23,0.568987,0.26591,-42.6754
23,0.570394,0.308031,-42.6517
23,0.519171,0.385474,-42.6501
23,0.583612,0.387259,-42.6861
24,-23.1122,-9.11754,-31.2255
24,-23.1852,-9.04671,-31.1525
24,-23.1412,-9.07095,-31.2064
24,-23.1654,-9.10548,-31.1844
24,-23.1846,-9.0393,-31.2063
24,-23.1789,-9.13457,-31.1647
24,-23.1638,-9.11493,-31.1735
24,-23.1466,-9.05078,-31.2099
24,-23.1892,-9.06276,-31.1726
25,0.680855,-0.0383319,-42.91
25,0.659574,-0.0681814,-42.8732
25,0.678914,-0.0395561,-42.9128
25,0.651477,-0.0207455,-42.8741
25,0.662044,-0.0226154,-42.8923
25,0.716601,-0.00248198,-42.9256
25,0.664076,-0.0412644,-42.8917
25,0.605355,-0.015243,-42.8205
25,0.685127,-0.0404501,-42.8978
26,-20.4828,-13.6202,-31.9113
26,-20.4987,-13.6685,-31.882
26,-20.5012,-13.6985,-31.8253
26,-20.5284,-13.6273,-31.909
26,-20.4803,-13.6258,-31.8935
26,-20.433,-13.6738,-31.8988
26,-20.509,-13.6443,-31.8749
26,-20.5043,-13.6622,-31.8726
27,0.808329,-1.06909,-43.1268
27,0.859249,-0.998511,-43.1259
27,0.836658,-1.03366,-43.0946
27,0.860504,-1.0016,-43.1286
27,0.874594,-1.0608,-43.1734
27,0.874056,-1.08588,-43.1101
27,0.813249,-1.06466,-43.0653
27,0.782928,-1.05198,-43.1097
27,0.868669,-1.02434,-43.1013
28,-14.4744,-19.0926,-33.2587
28,-14.4505,-19.1476,-33.2947
28,-14.4707,-19.1634,-33.2592
28,-14.5405,-19.182,-33.1824
28,-14.4989,-19.1666,-33.2456
28,-14.4889,-19.1352,-33.2744
28,-14.4762,-19.1404,-33.2391
28,-14.4536,-19.1497,-33.2846
28,-14.5087,-19.2154,-33.1994
29,1.3394,-0.572489,-42.7304
29,1.33767,-0.602865,-42.6847
29,1.32961,-0.562184,-42.7349
29,1.35142,-0.663014,-42.7088
29,1.28552,-0.615555,-42.6653
29,1.30493,-0.567503,-42.6792
29,1.3072,-0.595512,-42.6613
29,1.31642,-0.51547,-42.6838
29,1.35938,-0.560605,-42.7136
30,-5.54267,-23.0313,-33.612
30,-5.50244,-23.0104,-33.6654
30,-5.51777,-22.9818,-33.6677
30,-5.52205,-22.9976,-33.6561
30,-5.4976,-23.0044,-33.6422
30,-5.59439,-23.0322,-33.5769
30,-5.51749,-23.0433,-33.6475
30,-5.48989,-23.0588,-33.6903
30,-5.54005,-23.0202,-33.6369
31,1.30693,-0.670065,-42.724
31,1.34142,-0.635111,-42.7504
31,1.27149,-0.627055,-42.6833
31,1.33206,-0.64411,-42.7511
31,1.23629,-0.623583,-42.6618
31,1.29252,-0.567051,-42.6933
31,1.30837,-0.626698,-42.6952
31,1.25476,-0.599855,-42.6729
31,1.33623,-0.635564,-42.7555
32,2.20494,-24.3969,-33.2795
32,2.23294,-24.4313,-33.2812
32,2.17442,-24.3674,-33.2872
32,2.20772,-24.4191,-33.2164
32,2.16368,-24.4269,-33.2257
32,2.16576,-24.4019,-33.2462
32,2.18002,-24.3718,-33.1904
32,2.19092,-24.4008,-33.2404
32,2.15308,-24.4465,-33.2126
33,1.41918,-0.961614,-42.9292
33,1.50226,-1.01166,-42.9968
33,1.43059,-1.00208,-42.9536
33,1.49206,-1.03009,-42.9678
33,1.42826,-0.999948,-42.9323
33,1.48427,-0.947297,-42.9556
33,1.49806,-1.03547,-42.9749
33,1.47655,-1.01874,-42.9793
33,1.51167,-0.982471,-43.0055
34,8.70607,-24.3068,-32.3254
34,8.68988,-24.33,-32.3141
34,8.71126,-24.3241,-32.2985
34,8.74133,-24.3062,-32.3799
34,8.83061,-24.3422,-32.3962
34,8.72934,-24.3214,-32.3323
34,8.72564,-24.3419,-32.3271
34,8.73066,-24.2987,-32.3457
34,8.73346,-24.3246,-32.3212
35,1.86887,-0.441573,-42.7559
35,1.88254,-0.446204,-42.7354
35,1.86152,-0.430516,-42.7476
35,1.88631,-0.405152,-42.7423
35,1.79682,-0.446612,-42.65
35,1.82778,-0.413744,-42.6443
35,1.84312,-0.412462,-42.653
35,1.85564,-0.425277,-42.7038
35,1.82703,-0.376659,-42.6701
36,14.8478,-22.1503,-31.6821
36,14.8423,-22.2277,-31.6415
36,14.8282,-22.2001,-31.6522
36,14.7805,-22.1855,-31.5759
36,14.8056,-22.2039,-31.628
36,14.8458,-22.1547,-31.6443
36,14.8833,-22.1796,-31.7009
36,14.8426,-22.268,-31.6358
36,14.8239,-22.2024,-31.6389
37,2.00657,-0.200144,-42.6798
37,2.05168,-0.193874,-42.7687
37,2.07899,-0.177725,-42.737
37,2.00344,-0.200781,-42.7286
37,2.06604,-0.253787,-42.7636
37,2.03527,-0.266139,-42.7748
37,2.04662,-0.210939,-42.6963
37,2.02211,-0.219166,-42.7458
38,17.678,-19.4884,-32.1459
38,17.6075,-19.5571,-32.0803
38,17.6287,-19.6085,-32.0856
38,17.6508,-19.5694,-32.0798
38,17.6411,-19.5526,-32.1266
38,17.6688,-19.5246,-32.1489
38,17.5978,-19.5142,-32.0888
38,17.575,-19.5129,-32.0449
38,17.6736,-19.4932,-32.1621
39,1.98402,0.0606038,-42.701
39,1.98208,0.0292001,-42.779
39,2.0702,0.0420626,-42.8193
39,1.98738,0.0641135,-42.7689
39,1.95166,0.0139591,-42.7356
39,1.91205,-0.00427119,-42.6939
39,1.96402,0.0773654,-42.7564
39,1.98158,0.0121108,-42.7551
39,2.01717,0.0655643,-42.8089
40,22.5384,-13.2519,-32.6721
40,22.524,-13.2655,-32.6414
40,22.5398,-13.2159,-32.647
40,22.5064,-13.2294,-32.6107
40,22.5457,-13.2151,-32.6648
40,22.5395,-13.1762,-32.6688
40,22.4938,-13.2481,-32.5983
40,22.581,-13.2068,-32.6795
40,22.4906,-13.2471,-32.6192
