65,65,65
60,60,60
65,65,65
45,60,75
65,65,65
60,75,45
65,65,65
75,45,60
65,65,65
65,65,65
65,65,65
50,65,80
65,65,65
65,80,50
65,65,65
80,50,65
65,65,65
30,55,80
65,65,65
55,80,30
65,65,65
80,30,55
65,65,65
60,60,60
