timestamp_sec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1784363249.7957125,-0.45012091855054304,-0.039108353551486064,0.04797958842136223,0.7069078492592018,0.705256190427754,0.025824702404125106,0.04720257688727962
1784363250.3500972,-0.4501115102755329,-0.03633060530674349,0.048012537345682775,0.7009688269431732,0.7111465809105794,0.027964818049369636,0.04616506324668278
1784363251.3499491,-0.4504789149335806,-0.028024456598802677,0.04786081893486982,0.6830056173986995,0.7283427116783275,0.03144624158409708,0.04507055399167813
1784363252.34992,-0.4513143320713158,-0.01934179218964298,0.047945807905853746,0.6643938924181045,0.7453395403422883,0.03237480402159193,0.04473921528625549
1784363253.3499162,-0.4525171550055726,-0.010719183735796868,0.047858875789214717,0.6454045710836095,0.7618637414881904,0.03266301612088284,0.04415547993041171
1784363254.349919,-0.4542039947004623,-0.0021829900356531706,0.04799577513556974,0.6260474831720595,0.7778614694978292,0.03304609229391214,0.043635293842368604
1784363255.3499293,-0.45614022939838816,0.0062129337076859414,0.047876783079532956,0.6061889412559838,0.793441758316411,0.03381807321374974,0.042912487492815336
1784363256.3499963,-0.4585374791763164,0.014049280106103137,0.04791804643409929,0.5871798680219538,0.8076265776996181,0.03451156450566404,0.04204837093509184
1784363257.349938,-0.4614476020486173,0.0222477665004477,0.04795225239429282,0.5666406579419472,0.8221889847983642,0.0354261690131278,0.04084880160305808
1784363258.3501089,-0.4646844092497458,0.030298059149809927,0.04796213272678874,0.545755347801513,0.8362132882766303,0.036474336426500595,0.03959873278125644
1784363259.3499093,-0.46836336353284197,0.03825322972365593,0.04807161511533553,0.5245705518778501,0.8496766333414737,0.037583119774829955,0.03824740467087294
1784363260.3500648,-0.4724765560546171,0.04584900809543101,0.048104597790460515,0.503051547799401,0.8626090706944501,0.0387884397694021,0.03660858304468414
1784363261.3499084,-0.4768932554919767,0.05338202753815027,0.048180367830240725,0.48126598390287234,0.874964212178015,0.03999338054717564,0.03494581030845636
1784363262.3499234,-0.48176019914734974,0.06058888192728349,0.04826890295742971,0.4591019236015867,0.8867988050608883,0.04119003028618942,0.03341682948644897
1784363263.3499036,-0.48661512623622877,0.06724751700779143,0.04831225134101026,0.4379441388784843,0.8974332792640201,0.0424699790785616,0.031855005391255874
1784363264.3499641,-0.4920936338577907,0.07393718487518307,0.04842016539681473,0.4151716562870467,0.9081875502219711,0.04384213807301397,0.030095454255950813
1784363265.3499506,-0.49794475558592177,0.080358105229521,0.04859926313348932,0.39220905214387325,0.9183394596480605,0.04494225695682665,0.0283705799965252
1784363266.3499136,-0.5041288541882308,0.08656778835286373,0.04868025352954424,0.36905987182833094,0.9278643781310132,0.046507130052948084,0.026449832813127086
1784363267.3499649,-0.5105961225259459,0.0922862878092523,0.048853062855484734,0.34561644946435977,0.9368368494139474,0.047595211659774234,0.024913515746678303
1784363268.3499935,-0.517381681781109,0.09781954474730091,0.04899801965128914,0.32199953153155464,0.9451931159864005,0.048947836799546125,0.023030077247447066
1784363269.3499548,-0.524332165330824,0.10300410433504643,0.04914039732646272,0.2981739524732952,0.9529475618820047,0.05030726619411384,0.021270104317337585
1784363270.3499603,-0.5312033784886685,0.10751204752140836,0.04935741085153648,0.2754284497593911,0.959735148188678,0.05159600233611287,0.01963331192964746
1784363271.3499117,-0.5385490958429073,0.11193048961319493,0.04968575855805963,0.25125437126707434,0.9663275983130063,0.05272700329960314,0.0173803561772475
1784363272.3499343,-0.546390380003568,0.11596995479527752,0.04978939481981571,0.22696483255450334,0.97228352320321,0.05382026401696803,0.015971677188172557
1784363273.3501906,-0.5543528252521337,0.11960182656276726,0.0502334345731132,0.20247892421161376,0.9776674455264259,0.05462232645188649,0.013603406225065357
1784363274.349984,-0.562302972765293,0.12303521778757098,0.050147195209633275,0.1779389587557354,0.9823181101765449,0.05688495973982784,0.012367648584279486
1784363275.3499408,-0.5704791289720725,0.12574539813699584,0.05032676998253318,0.15307138555572533,0.9864995217029874,0.05729237040586496,0.010267857473926636
1784363276.3499305,-0.5787833844846711,0.12820973498635202,0.050532240819094895,0.12815976473647783,0.9899919458368912,0.058492236889973126,0.008347460954322636
1784363277.3499734,-0.5867573108004851,0.13011188209956978,0.05098334022831231,0.10468858132033355,0.9927008621359068,0.059512445615100044,0.006600611537814418
1784363278.3499198,-0.5953960064690325,0.1316365154656437,0.051214493001278984,0.07969512089479389,0.995001575104407,0.06000865131808769,0.004417579914102821
1784363279.3499203,-0.60398120985235,0.13289396353435481,0.05135092300560062,0.05469472434102945,0.9966271348547726,0.06112145866136885,0.0026473555734627193
1784363280.3501575,-0.6127615127107966,0.13378415603199983,0.05153829266273489,0.029584607769151262,0.9975708414324571,0.06306230443327683,0.00055952341301572
1784363281.3502674,-0.6214058905579429,0.13390055564738151,0.05193851692088415,0.00454366623456645,0.9980056898334084,0.06294599190772335,-0.001341737695810101
1784363282.349949,-0.6301537573625979,0.1338536867177829,0.05213785114060066,-0.02065256751458092,0.9976828580592296,0.06472319801833684,-0.0036460702272454746
1784363283.3500173,-0.6387807101627216,0.1332517838992675,0.05225936423755291,-0.04564410893597342,0.9968602590161126,0.064480503680731,-0.005338909893329869
1784363284.3499622,-0.6469724540957763,0.1324264014122091,0.05286653160932684,-0.06930667233025987,0.9954393106866637,0.06511762037153059,-0.007540519034874453
1784363285.3499367,-0.6555087614731059,0.13092568940333976,0.05281655563640404,-0.09428475589163962,0.9933299614853209,0.06575043796453955,-0.00910232549934137
1784363286.349905,-0.664071910679291,0.12916364438002667,0.05316343225147755,-0.11911998313024091,0.9905714016873773,0.06676610253616931,-0.011000696809083282
1784363287.3499134,-0.6723311964257626,0.12678962698316718,0.053295283976692434,-0.14407003235702479,0.9871881279446765,0.06739233790679183,-0.012716076957445943
1784363288.3498626,-0.680598840351719,0.1241615103772587,0.05373052050266767,-0.16879942915329585,0.9831760160236015,0.06825780828250708,-0.014578952018196908
1784363289.3499775,-0.6886270132432842,0.12104857663862847,0.0538838757760219,-0.19350129803543403,0.9785559442839368,0.06865889598381043,-0.01647627286310192
1784363290.3499823,-0.696676414862774,0.11756546318713036,0.05422590150286076,-0.2179682720586989,0.9733065956540532,0.06949895666980663,-0.018275619110466247
1784363291.3499126,-0.703968576564338,0.11386585628219803,0.05444140381230445,-0.24111346749159998,0.9677696353127967,0.06982505701908526,-0.020265492172539933
1784363292.3499649,-0.7115771611643151,0.10964695072948957,0.05465445687419003,-0.2653422108871825,0.9613324173700407,0.07033976857960866,-0.022041129534191694
1784363293.3499265,-0.7189711769643384,0.1050003270781943,0.05485017395687979,-0.2894157059516246,0.9543013515656875,0.07060883233691218,-0.023703846617009493
1784363294.3499165,-0.7260038737246894,0.10005714953229837,0.05510466469313015,-0.3133264091059439,0.9465783326629108,0.07175699578791407,-0.02582547280054807
1784363295.3499808,-0.73289880503265,0.09468489583030876,0.05532068822981944,-0.3370505920011043,0.9383764546759535,0.07126555889339814,-0.027708263336137226
1784363296.3499224,-0.7394952845189335,0.08885418019674395,0.05547857038889294,-0.36061091262116196,0.929518435910286,0.07131427256757226,-0.029487650458900415
1784363297.3499305,-0.7457702236111066,0.08298202947021156,0.05571596105429692,-0.3838166815923746,0.9200861731746889,0.07176514194013583,-0.031240250743016295
1784363298.3499506,-0.7513507770977261,0.07691815288236907,0.05584023838928382,-0.4056124118301378,0.9106196010287232,0.07195846806357686,-0.032748930754621326
1784363299.3499157,-0.7570371326373816,0.0703380470936888,0.05609471159574973,-0.4283491515120836,0.9000545372430548,0.07225947602368848,-0.03460350432905006
