timestamp_sec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1784296982.201151,-0.44550363701577517,-0.034994166329831454,0.04849636039966086,0.7068517028508424,0.7050528483947089,0.03157810307679491,0.04758124161309043
1784296982.629597,-0.4454689458407349,-0.03293717380772594,0.04849811135789099,0.7021262738247491,0.7097488906788272,0.033061054628544195,0.046713750138435775
1784296983.6296582,-0.4458226999240759,-0.024599422998224055,0.04839698626866576,0.684299994429657,0.726792607512743,0.037488927627241785,0.045832342224227024
1784296984.6295733,-0.44657983853003486,-0.015940456518951186,0.04840202445783441,0.6657950714942157,0.7437829247686863,0.03794017406346467,0.045435963603571695
1784296985.629672,-0.44770107715095,-0.007955201702792673,0.04841455968236704,0.6479096474551245,0.7594816213502679,0.03770822637617828,0.04448421325939838
1784296986.6297326,-0.44918901962966323,0.0005638151021527815,0.04840362411020167,0.628490468844551,0.7756215474321544,0.03868670659521076,0.04375253665015325
1784296987.6295772,-0.4511043983139285,0.00901173375709962,0.04846545863429319,0.6087740969743751,0.7911830241683484,0.03942335206531342,0.043235638457125344
1784296988.6295903,-0.45349798258034735,0.017295681141272404,0.04850590746866294,0.5886233937870148,0.8063022600745694,0.040342216369991926,0.042091225494813006
1784296989.62956,-0.45622024824711843,0.025472259529568296,0.04855238969882017,0.5680961108944547,0.8208941920272873,0.04158398186237633,0.04086938628034881
1784296990.6296046,-0.459536939027864,0.03364729662535271,0.04863142047674426,0.5473113523728668,0.8349239899239916,0.04247069124942651,0.039350412932801164
1784296991.629574,-0.4631256573404047,0.04144904717936127,0.04867578473981489,0.5261066731390568,0.8484486404394798,0.04352256613401669,0.03811114341058638
1784296992.6295776,-0.4668940190487966,0.048729332595263145,0.04873792332572735,0.5057990401315915,0.8607077986076026,0.04481427106787907,0.03662099843901164
1784296993.6295927,-0.4714090679509948,0.05620278562086817,0.04880772501601507,0.4840115600730438,0.8731620273635984,0.045682817345221935,0.03512782209804925
1784296994.630432,-0.4759683590705233,0.06354197989744721,0.048951317415583305,0.4618337109956413,0.8850742915664317,0.04702823404788054,0.03378560342085394
1784296995.6296291,-0.48130452051016087,0.07060348461726773,0.04900868883556271,0.4395575747620231,0.8963010306850488,0.04793108381029546,0.03370774491149167
1784296996.6296134,-0.48691625108741965,0.07734296259756988,0.04914021002601916,0.41689696827079287,0.907074341744496,0.048568720777157334,0.032467456898893056
1784296997.629604,-0.49277574856419615,0.08387632658099096,0.04922207004699212,0.3940432837464522,0.9172056271169947,0.04994808619201288,0.03112742849945527
1784296998.6295898,-0.49884089988852953,0.09015248524910828,0.04927226996202982,0.37081797554012624,0.926797204001093,0.051558618471032394,0.02970993997700976
1784296999.6295907,-0.5049300459832915,0.09561894040529317,0.04940132472522202,0.3487578503750865,0.9353322785837336,0.05235991344725851,0.02792722515584656
1784297000.6296055,-0.5116758105797075,0.10126024869064967,0.049553385568790076,0.3251620104335276,0.9437818672942799,0.0535557736704641,0.02602370157965277
1784297001.629731,-0.5184801731991191,0.10658742771798854,0.04963111549432832,0.301206959758821,0.9515841138972422,0.056308659736624335,0.024318232047449186
1784297002.6298246,-0.5257445767586706,0.11145199958386903,0.04958653870363227,0.2771959362445875,0.9588503110900128,0.0571888241085461,0.02231439555878612
1784297003.6296458,-0.5333997407953392,0.11572785981079246,0.05024100420796522,0.2531304442635132,0.9655656387427057,0.05663272950513016,0.020017727522022275
1784297004.6296523,-0.5409549426100498,0.11999061046966145,0.050401073572280984,0.22868340736196738,0.971531585363509,0.059078230397415485,0.018440187946363065
1784297005.62968,-0.5487865945334791,0.12355301170773511,0.050467535700929114,0.2041479043342625,0.9769572602849174,0.06012836260403379,0.01620878598399533
1784297006.6295877,-0.5564813640230684,0.1266593155698502,0.050773762929477564,0.18097397872951732,0.9815079277468631,0.06075996561437268,0.014100828748945088
1784297007.6295984,-0.5647175896211946,0.12957886169206265,0.05100674932414563,0.15619392844750238,0.9857394587288852,0.061382246588165004,0.012385314885408307
1784297008.629627,-0.5730038424291094,0.13208136316810837,0.051245104851346555,0.13141113173879046,0.9893185684639236,0.06220670359295073,0.010498122485563631
1784297009.6296105,-0.5814857620047433,0.13411943069560128,0.051514776009793026,0.1064597417416245,0.9922697230668938,0.06318019533246325,0.008682337865368426
1784297010.6296535,-0.590002430231806,0.13570961635075857,0.05176156878356632,0.08147014542300333,0.9945900118232684,0.06410341136158577,0.006639008808008646
1784297011.6296198,-0.5985819673819339,0.13703927527276627,0.05179611222038894,0.05642447896327546,0.996242356777791,0.06554415156101435,0.0046269786796869355
1784297012.6296968,-0.6072288558611177,0.13793711469841904,0.05225716092107061,0.031505517284733296,0.9972899304467159,0.06641623742805668,0.003013372878718341
1784297013.6296167,-0.6154130101560246,0.13808204089280746,0.05230874348323512,0.0076943115142816,0.997769289526965,0.06629873042246376,0.001311789444331026
1784297014.629603,-0.6241384719000471,0.13798654709240757,0.05252447269649112,-0.017447271079320946,0.9975966918057542,0.06705155381195438,-0.0007227458075684289
1784297015.629629,-0.632791150423591,0.13757701636463382,0.05274662571892701,-0.04252068565599175,0.9967505545775432,0.06835967788020941,-0.0026977177054548314
1784297016.62964,-0.6414890488605405,0.13662839281919847,0.05304679664065803,-0.06756408704253114,0.9953074056372152,0.06912306444656167,-0.004501598309692398
1784297017.6295722,-0.649985732319835,0.1351648252704931,0.05315096384086349,-0.09253254210974354,0.9932479356162313,0.06968325926564528,-0.006364779879961291
1784297018.6295907,-0.6585223988564541,0.1334092021084941,0.05338165293807108,-0.11753865370473743,0.9905412391776001,0.07030205348707935,-0.008386873629805176
1784297019.6295652,-0.666890672227228,0.1311775730686681,0.053647829316312914,-0.14237403990900702,0.9872107741604444,0.07097176347774095,-0.010369615729822465
1784297020.62957,-0.6747347082423393,0.12866915379168645,0.05379977361069792,-0.1658242834232015,0.9834934834122855,0.07138031250938567,-0.012154262577913917
1784297021.6296623,-0.6828616898542118,0.1256734913510861,0.054071021083664,-0.1905237008025277,0.9789405870453076,0.07197108294208303,-0.014007486856720744
1784297022.6295915,-0.690808946016766,0.12225380029117242,0.05422874605529316,-0.21505616679077397,0.9737876218268681,0.07236916272598465,-0.015849826130637235
1784297023.629585,-0.6986793624567281,0.11837960204834166,0.05447854371962703,-0.23948161967865214,0.9680053633416156,0.07278175608338941,-0.017804110743706008
1784297024.6306021,-0.7063543365400375,0.11413173839664845,0.05466499367540943,-0.2637696699490733,0.9616096450930821,0.07311694405452517,-0.01965614842844681
1784297025.6295881,-0.7136422749385037,0.10951922706523609,0.05475416797670017,-0.28796505073743356,0.9545825761066751,0.07340601092355507,-0.02144277285292861
1784297026.6295938,-0.7208041657051945,0.10465277957220137,0.05494365791785073,-0.3117822828846085,0.9469675888873326,0.07410426039521033,-0.02351068411281776
1784297027.6295967,-0.727282281608973,0.09952207938228641,0.055130033369568995,-0.3342549732199342,0.93924543528711,0.0738642581155975,-0.02521302328362749
1784297028.6295757,-0.7338493502161716,0.0937790403810081,0.055349324961011685,-0.3578439622820044,0.9304360685689854,0.07415534001428639,-0.027155229911959438
1784297029.6315644,-0.7402114914492429,0.08797645634122918,0.05534947586195015,-0.3810593432993494,0.9210826326162217,0.07455185723234976,-0.029027252027125448
1784297030.6296437,-0.7460518132861933,0.08154074150514708,0.055588297800952,-0.40418793427986655,0.9112220245587613,0.07332251137211551,-0.03050155844694764
1784297031.6295774,-0.7517917580344635,0.07514564215290244,0.05575537227777514,-0.4269100065844367,0.9005493796905653,0.07533138735120354,-0.03292177238177462
1784297032.6295686,-0.7573164595547364,0.06832253644804262,0.056001857894298894,-0.44936340636719635,0.8894252094140719,0.0758929508630527,-0.03515090163996879
1784297033.6295867,-0.7620466562795332,0.06110274792216166,0.05600677737099414,-0.4716525219988822,0.8778098525431247,0.07529112835374842,-0.03640064919106765
1784297034.629798,-0.7663060426355058,0.05410744011907105,0.056152390502339736,-0.49238784495632343,0.8662732911565667,0.07533766771047107,-0.038066139704265596
1784297035.629579,-0.7707008631296056,0.04646623908990191,0.0563203446309389,-0.5141391003404289,0.8535341206667253,0.07463136375159955,-0.039631425704749985
1784297036.6295822,-0.774585971832155,0.03881468483696635,0.056392774824879775,-0.5354197889981219,0.8403020700854339,0.07436454527066398,-0.04108521590582921
