timestamp,forcesensor_header.stamp.sec,forcesensor_header.stamp.nanosec,forcesensor_header.frame_id,forcesensor_x_axis,forcesensor_y_axis,forcesensor_z_axis,dg_state_header.stamp.sec,dg_state_header.stamp.nanosec,dg_state_header.frame_id,dg_state_n,dg_state_m,dg_state_gamma,dg_state_lin
2025-12-17 11:04:23.608942,1765940663,607008959,base_frame,0.3107331097126007,-0.15639260411262512,0.055767156183719635,1765940663,606821784,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.620101,1765940663,617015132,base_frame,0.3107331097126007,-0.15639260411262512,0.055767156183719635,1765940663,617070557,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.631350,1765940663,627014032,base_frame,0.29194849729537964,-0.14557667076587677,0.0566982738673687,1765940663,627314106,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.642499,1765940663,637006800,base_frame,0.29130056500434875,-0.14557012915611267,0.004788160789757967,1765940663,637528328,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.653500,1765940663,647006458,base_frame,0.31008800864219666,-0.1347186118364334,0.004145551007241011,1765940663,647714356,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.664463,1765940663,657003278,base_frame,0.2912977337837219,-0.16723759472370148,0.0044996533542871475,1765940663,657890546,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.675431,1765940663,667005431,base_frame,0.29130056500434875,-0.14557012915611267,0.004788160789757967,1765940663,668198398,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.686411,1765940663,677008078,base_frame,0.31008514761924744,-0.15638606250286102,0.003857043571770191,1765940663,678381791,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.697584,1765940663,697001892,base_frame,0.31073594093322754,-0.1347251534461975,0.056055665016174316,1765940663,688563602,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.708698,1765940663,706998359,base_frame,0.31008800864219666,-0.1347186118364334,0.004145551007241011,1765940663,698746519,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.719674,1765940663,717003536,base_frame,0.31008800864219666,-0.1347186118364334,0.004145551007241011,1765940663,719112067,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.730680,1765940663,727006601,base_frame,0.3299908936023712,-0.14576177299022675,0.056358322501182556,1765940663,729307825,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.741756,1765940663,737006456,base_frame,0.31073594093322754,-0.1347251534461975,0.056055665016174316,1765940663,739507947,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.752835,1765940663,747004218,base_frame,0.31008514761924744,-0.15638606250286102,0.003857043571770191,1765940663,749730259,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.763826,1765940663,757004634,base_frame,0.31044507026672363,-0.1572648137807846,0.0026879762299358845,1765940663,759916807,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
2025-12-17 11:04:23.774812,1765940663,767003547,base_frame,0.3293401002883911,-0.16742268204689026,0.004159702453762293,1765940663,770099953,,54.54344598517314,46.333615635390764,108.7343533012779,50.000499999999995
